0;-2344.3;3376;9.17;4.025
1;1587.2;3376;9.98;4.205
2;2139.24;3376;8.81;3.945
3;1455.61;3376;7.83;3.69
4;2139.91;3376;7.16;3.555
5;1930.39;3376;6.82;3.4
6;2269.03;3376;6.04;3.115
7;2487.74;3376;5.52;2.995
8;2384.83;3376;5.28;2.895
9;2497.47;3376;5.32;2.86
10;2307.71;3376;4.79;2.74
11;2685.69;3376;4.8;2.755
12;2351.74;3376;4.22;2.575
13;2582.07;3376;4.36;2.62
14;2375.36;3376;4.63;2.7
15;2826.01;3376;4.29;2.575
16;2926.69;3376;4.67;2.715
17;2774.1;3376;4.59;2.69
18;2548.53;3376;4.79;2.75
19;2576.72;3376;4.91;2.8
20;1940.41;3376;4.87;2.805
21;2424.68;3376;4.7;2.735
22;2623.71;3376;4.75;2.735
23;2525.01;3376;4.51;2.665
24;2541.34;3376;4.76;2.725
25;2808.6;3376;4.71;2.74
26;2566.56;3376;4.82;2.775
27;2866.84;3376;4.71;2.755
28;2879.64;3376;5.29;2.97
29;2613.39;3376;4.94;2.855
30;2612.99;3376;5.14;2.93
31;2372.65;3376;4.96;2.87
32;2788.01;3376;4.87;2.86
33;2409.56;3376;5.41;3.02
34;2787.98;3376;4.91;2.815
35;2391.63;3376;4.8;2.765
36;2665.63;3376;4.92;2.81
37;2724.72;3376;5.02;2.875
38;2402.87;3376;5.26;2.975
39;2672.79;3376;5.01;2.865
40;2682.78;3376;4.77;2.755
41;2528.95;3376;5.05;2.86
42;2940.79;3376;4.75;2.74
43;2551.97;3376;4.78;2.755
44;2588.49;3376;4.58;2.715
45;2850.54;3376;4.5;2.68
46;2786.19;3376;4.66;2.735
47;2426.68;3376;4.86;2.795
48;2713.71;3376;4.52;2.67
49;2523.97;3376;4.13;2.52
50;2799.58;3376;4.21;2.545
51;2286.26;3376;4.35;2.625
52;2512.11;3376;4.5;2.615
53;2275.57;3376;4.54;2.665
54;2632.07;3376;4.39;2.595
55;2455.59;3376;4.3;2.565
56;2648.39;3376;4.48;2.625
57;2806.79;3376;4.6;2.68
58;2672.26;3376;4.54;2.68
59;2658.95;3376;4.93;2.805
60;2543.18;3376;5.2;2.895
61;2534.32;3376;4.93;2.79
62;2555.21;3376;5.06;2.865
63;2680.33;3376;4.75;2.75
64;2340.53;3376;5.23;2.9
65;2446;3376;4.96;2.86
66;1993.37;3376;4.93;2.845
67;2560.43;3376;4.95;2.825
68;2844.11;3376;4.91;2.83
69;2267.06;3376;5.01;2.89
70;2275.26;3376;5.08;2.93
71;2113.72;3376;4.99;2.91
72;2275.41;3376;4.82;2.78
73;2550.68;3376;4.73;2.755
74;2597.85;3376;4.93;2.855
75;2495.76;3376;4.95;2.83
76;2319.57;3376;5.64;3.08
77;2191.87;3376;4.97;2.875
78;2426.34;3376;4.76;2.72
79;2400.72;3376;4.74;2.75
80;2651.99;3376;5.06;2.905
81;2821.2;3376;4.79;2.785
82;2519.13;3376;4.71;2.745
83;2536.97;3376;4.65;2.72
84;2658.53;3376;4.66;2.715
85;2400.65;3376;4.92;2.845
86;2723.24;3376;4.41;2.645
87;2316.18;3376;4.81;2.735
88;2810.64;3376;4.47;2.61
89;2641.63;3376;4.68;2.715
90;2773.57;3376;4.86;2.785
91;2334.86;3376;4.61;2.67
92;2497.39;3376;4.61;2.675
93;2389.24;3376;4.69;2.68
94;2548.66;3376;4.7;2.68
95;2560.76;3376;4.73;2.74
96;2644.7;3376;4.66;2.75
97;2594.6;3376;5;2.86
98;2012.54;3376;5.13;2.92
99;2653.63;3376;5.18;2.9
100;2171.49;3376;5.35;2.98

0;-1539.21;3376;8.44;3.78
1;2163.34;3376;8.55;3.9
2;2495.97;3376;7.08;3.595
3;2461.71;3376;5.98;3.25
4;2537.76;3376;6.05;3.255
5;2098.39;3376;5.71;3.07
6;2076.46;3376;5.21;2.89
7;2636.34;3376;5.14;2.855
8;2598.5;3376;4.79;2.725
9;2273.61;3376;4.77;2.71
10;2557.19;3376;4.52;2.675
11;2639.13;3376;4.6;2.71
12;2883.01;3376;4.67;2.735
13;2804.03;3376;4.88;2.82
14;2739.09;3376;4.68;2.765
15;2697.53;3376;4.74;2.71
16;2491.72;3376;4.87;2.8
17;2223.13;3376;5.05;2.88
18;2308.14;3376;4.94;2.78
19;2324.66;3376;5.08;2.835
20;2508.95;3376;4.63;2.7
21;2587.09;3376;4.48;2.645
22;2255.92;3376;4.97;2.77
23;2325.38;3376;4.92;2.815
24;2306.69;3376;4.84;2.83
25;2247.78;3376;4.99;2.86
26;2511.25;3376;4.8;2.765
27;2697.56;3376;4.67;2.7
28;2330.51;3376;4.65;2.715
29;2086.85;3376;4.8;2.775
30;2581.19;3376;4.54;2.65
31;2780.93;3376;4.68;2.73
32;2629.23;3376;4.57;2.665
33;2690.28;3376;4.79;2.72
34;2525.16;3376;4.67;2.71
35;3034.78;3376;4.96;2.785
36;3008.41;3376;5.02;2.84
37;2508.07;3376;4.99;2.82
38;2697.05;3376;5.26;2.91
39;2419.93;3376;4.96;2.825
40;2512.76;3376;5.32;2.96
41;2100.01;3376;5.11;2.905
42;2596.37;3376;5.37;3.06
43;2023.67;3376;5.11;2.92
44;2665.99;3376;5.2;2.885
45;2769.74;3376;4.72;2.755
46;2152.39;3376;4.62;2.68
47;2701.97;3376;4.64;2.705
48;2581.55;3376;4.84;2.77
49;2450.08;3376;4.4;2.645
50;2772.86;3376;4.33;2.57
51;2707.49;3376;4.54;2.645
52;2712.89;3376;4.23;2.535
53;2387.2;3376;4.63;2.71
54;2508.24;3376;4.4;2.61
55;2769.59;3376;4.66;2.73
56;2869.74;3376;4.69;2.735
57;2496.94;3376;4.71;2.74
58;2722.76;3376;4.68;2.71
59;2730.98;3376;4.18;2.52
60;2828.57;3376;4.21;2.54
61;2517.98;3376;4.79;2.745
62;2710.64;3376;4.65;2.67
63;2544.35;3376;4.77;2.75
64;2852.66;3376;4.66;2.705
65;2582.88;3376;4.86;2.785
66;2494.57;3376;4.43;2.605
67;2846.95;3376;4.5;2.65
68;2586.6;3376;4.29;2.565
69;2718.76;3376;4.65;2.685
70;2809.02;3376;4.4;2.62
71;2774.5;3376;4.54;2.69
72;2303.26;3376;4.51;2.7
73;2535.93;3376;4.53;2.685
74;2153.32;3376;4.43;2.66
75;2336.05;3376;4.62;2.705
76;2751.09;3376;4.36;2.59
77;2768.51;3376;4.46;2.64
78;2646.38;3376;4.58;2.67
79;2548.01;3376;4.73;2.725
80;2462.54;3376;4.6;2.685
81;2306.99;3376;4.6;2.7
82;2373.51;3376;4.82;2.765
83;2754.49;3376;4.8;2.785
84;2832.91;3376;4.93;2.775
85;2429.73;3376;4.96;2.765
86;2590.73;3376;4.77;2.745
87;2730.47;3376;5.37;2.965
88;2623.18;3376;5.32;2.945
89;2365.6;3376;5.27;2.95
90;2549.26;3376;5.47;3.03
91;2326.32;3376;5.61;3.07
92;2699.17;3376;5.19;2.93
93;2322.3;3376;5.27;2.94
94;2321.49;3376;5.03;2.845
95;2587.97;3376;4.93;2.805
96;2597.64;3376;4.76;2.72
97;2717.45;3376;5.05;2.825
98;2479.49;3376;5.4;2.97
99;2684.16;3376;5.38;2.995
100;2549.86;3376;5.14;2.88

0;-2435.03;3376;9.28;3.85
1;1965.31;3376;8.86;3.78
2;2091.07;3376;8.61;3.71
3;1940.95;3376;7.71;3.64
4;2380.69;3376;8.06;3.715
5;2268.3;3376;7.35;3.56
6;2078.3;3376;6.46;3.285
7;2168.67;3376;6.26;3.28
8;2001.96;3376;5.8;3.115
9;2297.86;3376;5.39;2.975
10;2766.03;3376;5.56;3.06
11;2827.55;3376;5.43;3.015
12;2182.45;3376;5.61;3.085
13;2381.28;3376;5.58;3.09
14;2177.86;3376;5.78;3.115
15;2615.03;3376;5.28;2.925
16;2495.91;3376;5.11;2.88
17;2802.43;3376;4.72;2.76
18;2199.4;3376;5.17;2.905
19;2397.35;3376;5.15;2.88
20;2635.01;3376;4.96;2.82
21;2479.22;3376;5.24;2.945
22;2508.34;3376;5.36;2.985
23;2790.75;3376;5.12;2.935
24;2961.2;3376;4.89;2.815
25;2749.66;3376;5.07;2.895
26;2484.25;3376;4.78;2.75
27;2833.14;3376;4.73;2.74
28;2560.59;3376;4.87;2.795
29;2516.22;3376;4.84;2.755
30;2762.64;3376;4.5;2.63
31;2654.22;3376;4.53;2.695
32;2603.84;3376;4.43;2.695
33;2616.99;3376;5.15;2.955
34;2180.41;3376;4.94;2.86
35;2799.65;3376;5.18;2.915
36;2226.01;3376;4.72;2.75
37;2773.76;3376;4.98;2.825
38;2208.36;3376;4.77;2.765
39;2566.59;3376;4.57;2.685
40;2443.42;3376;4.64;2.7
41;2424.28;3376;4.9;2.815
42;2860.51;3376;4.35;2.61
43;2225.76;3376;4.85;2.775
44;2504.24;3376;4.99;2.835
45;2939.2;3376;4.63;2.725
46;2543.16;3376;5.06;2.875
47;2443.11;3376;5.04;2.885
48;2870.73;3376;5.09;2.905
49;2744.41;3376;5.18;2.945
50;2794.05;3376;5.41;3.03
51;2660.38;3376;5.78;3.16
52;2589.81;3376;5.59;3.085
53;2615.09;3376;5.44;3.06
54;2971.64;3376;5.21;2.98
55;2564.63;3376;4.75;2.765
56;2571.84;3376;4.74;2.77
57;2294.57;3376;4.94;2.855
58;2541.94;3376;4.81;2.79
59;2318.38;3376;4.76;2.735
