
;;;;;15.1.2016_1.2.2016;;;;;1.2.2016_15.2.2016;;;;;15.2.2016_1.3.2016
2368;2308;3;0;;-2637;-2937;5;10;;-4302;-4362;1;2;;-651;-751;4;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4040;3220;27;14;;698;-322;32;19;;6339;5239;41;14;;-2812;-3612;18;22;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
3066;2446;20;11;;2003;1103;24;21;;5793;5173;21;10;;-1809;-2549;22;15;;
2650;2310;16;1;;1815;1475;12;5;;3347;3087;9;4;;-734;-1034;6;9;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2365;2305;2;1;;-399;-539;4;3;;-2469;-2729;5;8;;2422;2242;4;5;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2444;2184;11;2;;81;-139;7;4;;6290;5870;15;6;;-569;-1029;12;11;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2342;2282;3;0;;-1074;-1414;5;12;;-5358;-5578;2;9;;2741;2561;7;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2455;2195;10;3;;997;897;2;3;;5962;5382;20;9;;-1895;-2155;8;5;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
4573;3533;35;17;;1164;-56;39;22;;5561;4301;48;15;;-2937;-3817;19;25;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
1550;1410;5;2;;161;-99;6;7;;3343;3083;8;5;;-2375;-2755;9;10;;
3417;2637;31;8;;-14;-794;28;11;;6987;6167;27;14;;544;84;15;8;;
1866;1646;9;2;;2130;1750;11;8;;4443;4143;10;5;;-656;-796;3;4;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2296;2236;3;0;;-286;-306;0;1;;-6330;-6550;3;8;;-866;-926;1;2;;
4384;3344;35;17;;1055;-365;44;27;;4643;3503;37;20;;-3497;-4337;16;26;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2422;2202;9;2;;119;-21;4;3;;6297;5917;13;6;;-2264;-2684;11;10;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2438;2378;3;0;;406;266;3;4;;-5207;-5307;0;5;;1272;1092;8;1;;
4529;3549;34;15;;1240;100;37;20;;6442;5302;42;15;;-2756;-3556;17;23;;
2342;2282;3;0;;-1090;-1230;1;6;;-5400;-5500;0;5;;-1685;-1745;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
5135;4115;39;12;;1238;98;37;20;;6973;5633;48;19;;-2817;-3657;21;21;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2597;2297;13;2;;-1491;-1951;6;17;;-5390;-5610;3;8;;1496;1076;9;12;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4466;3446;38;13;;-1;-861;28;15;;5066;3846;42;19;;-304;-1044;19;18;;
2960;2220;24;13;;1976;1316;20;13;;5824;4924;31;14;;1031;211;26;15;;
4672;3772;36;9;;719;-261;32;17;;7154;5894;44;19;;-3483;-4403;20;26;;
3514;2854;25;8;;2030;1250;25;14;;3334;2354;28;21;;-891;-1591;14;21;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2368;2308;3;0;;-565;-745;3;6;;-5400;-5500;0;5;;-1685;-1745;2;1;;
4276;3296;32;17;;499;-601;33;22;;6130;4910;45;16;;-2558;-3478;22;24;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4529;3549;34;15;;1240;100;37;20;;6442;5302;42;15;;-2756;-3556;17;23;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
5090;3850;46;16;;576;-724;41;24;;4991;3371;53;28;;-3248;-4528;29;35;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;-1074;-1414;5;12;;-5358;-5578;2;9;;2741;2561;7;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
3935;2995;30;17;;1113;-147;41;22;;6340;5280;38;15;;-3219;-4179;21;27;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2365;2305;2;1;;106;6;4;1;;-2949;-3129;4;5;;2422;2242;4;5;;
2444;2184;11;2;;81;-139;7;4;;6290;5870;15;6;;-569;-1029;12;11;;
2365;2305;2;1;;-399;-539;4;3;;-5366;-5666;4;11;;2422;2242;4;5;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4276;3296;32;17;;499;-601;33;22;;6130;4910;45;16;;-2558;-3478;22;24;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4724;3904;32;9;;411;-529;32;15;;7119;5939;42;17;;-2777;-3617;20;22;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
4690;3830;33;10;;414;-446;29;14;;6261;5001;42;21;;-3483;-4403;20;26;;
2342;2282;3;0;;-1074;-1414;5;12;;-5358;-5578;2;9;;2741;2561;7;2;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
1936;1796;5;2;;1528;1428;4;1;;4490;4230;9;4;;-662;-842;4;5;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2351;2091;10;3;;56;-244;9;6;;6370;5910;16;7;;-527;-987;12;11;;
2992;2532;20;3;;2203;1663;20;7;;3567;3387;5;4;;-291;-631;9;8;;
2259;2039;9;2;;-1039;-1339;5;10;;2166;2066;3;2;;1579;1199;8;11;;
4241;3381;28;15;;718;-262;31;18;;6146;5046;39;16;;-3037;-3837;16;24;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4379;3219;40;18;;703;-597;40;25;;4986;3366;56;25;;-3039;-4279;28;34;;
2365;2305;2;1;;106;6;4;1;;-2949;-3129;4;5;;2422;2242;4;5;;
2598;2538;3;0;;-1055;-1275;3;8;;-5036;-5176;2;5;;1229;849;11;8;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2532;2472;3;0;;-1142;-1282;1;6;;-6058;-6118;0;3;;417;237;4;5;;
4612;3592;36;15;;1265;245;34;17;;6260;5120;42;15;;-3144;-3944;16;24;;
4296;3356;33;14;;1318;-62;45;24;;6521;5421;39;16;;-3258;-4058;16;24;;
1291;1191;5;0;;492;312;7;2;;5575;5315;13;0;;1251;1151;3;2;;
2368;2308;3;0;;-618;-838;4;7;;-5400;-5500;0;5;;-1514;-1614;3;2;;
4603;3243;46;22;;1044;-656;50;35;;4895;3195;52;33;;-2610;-3810;32;28;;
1383;1283;2;3;;1502;1362;4;3;;5182;5082;5;0;;232;52;5;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2422;2202;9;2;;119;-21;4;3;;6399;5979;16;5;;-2138;-2598;13;10;;
1136;1076;3;0;;-272;-372;3;2;;5238;5178;2;1;;1605;1505;2;3;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
3120;2660;18;5;;33;-427;11;12;;4860;4360;18;7;;1395;1175;4;7;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4761;3601;39;19;;1052;-288;41;26;;5315;3895;52;19;;-2347;-3427;28;26;;
2506;2406;4;1;;-257;-477;5;6;;-3564;-3864;7;8;;3896;3536;14;4;;
4040;3220;27;14;;698;-322;32;19;;6339;5239;41;14;;-2812;-3612;18;22;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
1415;1355;3;0;;209;-11;7;4;;3441;3301;5;2;;3416;3396;1;0;;
2438;2378;3;0;;98;-42;3;4;;1917;1817;2;3;;2618;2358;9;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2365;2305;2;1;;-399;-539;4;3;;-5366;-5626;3;10;;2422;2242;4;5;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2444;2184;11;2;;81;-139;7;4;;6290;5870;15;6;;-569;-1029;12;11;;
2368;2308;3;0;;-523;-703;3;6;;-4302;-4362;1;2;;-1685;-1745;2;1;;
4158;3218;36;11;;62;-718;27;12;;7040;5940;40;15;;-1847;-2667;19;22;;
4340;3360;33;16;;542;-558;33;22;;5902;4602;46;19;;-2641;-3561;21;25;;
4572;3532;34;18;;422;-878;34;31;;5599;4459;36;21;;-1401;-2301;23;22;;
3923;2923;35;15;;135;-845;31;18;;5238;4298;30;17;;-1899;-2599;18;17;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
3346;2766;20;9;;-782;-1562;13;26;;-5725;-6145;7;14;;1138;398;15;22;;
4540;3720;31;10;;434;-466;31;14;;6163;5023;38;19;;-2718;-3478;17;21;;
2598;2538;3;0;;-1235;-1375;1;6;;-4940;-5040;2;3;;1313;1053;8;5;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2138;2078;3;0;;-722;-782;0;3;;-1244;-1344;2;3;;-987;-1087;3;2;;
2672;2452;9;2;;-1144;-1484;5;12;;-5145;-5405;4;9;;1856;1396;14;9;;
1575;1395;7;2;;1259;879;12;7;;5871;5611;11;2;;-876;-1296;7;14;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4580;3720;34;9;;271;-629;30;15;;7049;5709;49;18;;-3771;-4891;24;32;;
4987;3687;45;20;;338;-962;39;26;;5110;3490;52;29;;-1831;-2971;31;26;;
2368;2308;3;0;;-565;-745;3;6;;-5400;-5500;0;5;;-1685;-1745;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4519;3659;32;11;;480;-540;33;18;;5795;4575;40;21;;-2718;-3478;17;21;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2368;2308;3;0;;-2637;-2937;5;10;;-4302;-4362;1;2;;-651;-751;4;1;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2444;2184;11;2;;76;-104;5;4;;6412;5952;17;6;;-2170;-2670;13;12;;
5256;4216;40;12;;923;-217;38;19;;6637;5337;51;14;;-2998;-3878;20;24;;
2255;2195;2;1;;96;-44;4;3;;-6003;-6103;2;3;;-3416;-3436;0;1;;
4090;3270;27;14;;815;-165;31;18;;6241;5181;39;14;;-2904;-3744;19;23;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2438;2378;3;0;;406;266;3;4;;-5207;-5307;0;5;;1264;1124;6;1;;
2646;2466;7;2;;-146;-286;4;3;;6616;5996;23;8;;-1964;-2384;11;10;;
4823;3543;46;18;;319;-1221;43;34;;4810;3310;43;32;;-3632;-4712;28;26;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4576;3556;35;16;;1240;100;37;20;;6442;5302;42;15;;-2848;-3688;18;24;;
3443;2743;24;11;;508;-312;26;15;;6111;5411;25;10;;-1566;-2226;15;18;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4467;3487;33;16;;1386;46;41;26;;5465;4085;42;27;;-2588;-3508;23;23;;
4978;3798;42;17;;550;-950;41;34;;5719;4099;51;30;;-2347;-3847;39;36;;
4276;3296;32;17;;499;-601;33;22;;6130;4910;45;16;;-2558;-3478;22;24;;
5302;4262;38;14;;920;-260;39;20;;5470;4210;45;18;;-3496;-4296;17;23;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2203;1783;15;6;;152;-508;16;17;;4193;3613;16;13;;-1870;-2570;20;15;;
2104;1764;12;5;;1950;1450;15;10;;3963;3583;11;8;;-2484;-2784;5;10;;
2791;2411;15;4;;1908;1448;15;8;;2065;1645;8;13;;-454;-674;7;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2255;2195;2;1;;96;-44;4;3;;-6003;-6103;2;3;;-1702;-1762;2;1;;
2368;2308;3;0;;605;465;3;4;;-5400;-5500;0;5;;-1685;-1745;2;1;;
2595;2495;4;1;;-1188;-1488;6;9;;-1456;-1556;2;3;;1252;1072;5;4;;
2444;2184;11;2;;81;-139;7;4;;6290;5870;15;6;;-569;-1029;12;11;;
3392;2312;34;20;;1319;-21;41;26;;4824;3524;42;23;;-3572;-4452;21;23;;
4210;3230;38;11;;601;-619;36;25;;6516;4936;50;29;;-3110;-4270;28;30;;
3837;2937;30;15;;521;-539;33;20;;5910;4690;43;18;;-2409;-3249;20;22;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2598;2538;3;0;;-1235;-1375;1;6;;-5017;-5157;3;4;;1129;829;9;6;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2650;2310;16;1;;1815;1475;12;5;;3347;3087;9;4;;-734;-1034;6;9;;
1937;1717;9;2;;1215;875;9;8;;3978;3678;10;5;;-2375;-2755;9;10;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2365;2305;2;1;;106;6;4;1;;-2949;-3129;4;5;;2422;2242;4;5;;
2255;2195;2;1;;39;-61;3;2;;-5675;-5815;4;3;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4874;4014;34;9;;391;-509;30;15;;7343;6083;46;17;;-3725;-4685;21;27;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
3443;2743;24;11;;2242;1022;33;28;;2623;1883;17;20;;-1577;-2037;13;10;;
2673;2413;10;3;;190;10;5;4;;6719;6139;24;5;;-112;-492;11;8;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
2416;2356;3;0;;-485;-545;1;2;;4231;4211;1;0;;-2195;-2255;2;1;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
4519;3659;32;11;;438;-542;31;18;;5964;4704;43;20;;-2816;-3536;17;19;;
2349;2009;15;2;;1481;1061;14;7;;5210;5030;7;2;;862;762;1;4;;
5068;4128;35;12;;979;-401;38;31;;6449;5069;43;26;;-3185;-4065;21;23;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4315;3315;37;13;;261;-1279;44;33;;5575;4275;41;24;;-3051;-4051;26;24;;
3723;2943;26;13;;737;-83;27;14;;6106;5206;32;13;;-1456;-2036;13;16;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;54;-86;3;4;;4231;4211;1;0;;-2049;-2109;1;2;;
4373;3593;30;9;;438;-502;27;20;;6593;5533;39;14;;-3509;-4229;14;22;;
4469;3269;42;18;;893;-607;44;31;;4727;3067;50;33;;-3317;-4357;27;25;;
2559;2499;2;1;;-1118;-1378;5;8;;-1456;-1556;2;3;;517;337;5;4;;
2654;2554;4;1;;-1831;-1891;0;3;;-3571;-3631;2;1;;818;758;2;1;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
3980;3280;27;8;;309;-471;26;13;;6546;5606;33;14;;-3212;-3852;13;19;;
4430;3490;33;14;;77;-823;29;16;;6207;5027;42;17;;-3278;-4078;17;23;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4939;3899;39;13;;608;-492;37;18;;6242;4822;51;20;;-3425;-4465;24;28;;
4932;4072;32;11;;369;-531;30;15;;6669;5489;43;16;;-3058;-3818;18;20;;
4060;3180;34;10;;-5;-865;28;15;;6934;5634;42;23;;-3489;-4529;22;30;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2365;2305;2;1;;106;6;4;1;;-2949;-3129;4;5;;2422;2242;4;5;;
3005;2545;19;4;;-850;-1570;18;18;;-5326;-5946;11;20;;1841;901;24;23;;
1923;1703;9;2;;198;-142;8;9;;3343;3083;8;5;;-2375;-2755;9;10;;
2637;2337;14;1;;1815;1475;12;5;;3347;3087;9;4;;-734;-1034;6;9;;
4821;3701;37;19;;1380;120;39;24;;5327;4067;44;19;;-3025;-3985;21;27;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2560;2500;3;0;;606;546;2;1;;-2191;-2291;1;4;;-1641;-1701;1;2;;
2342;2282;3;0;;-1074;-1414;5;12;;-5358;-5578;2;9;;2741;2561;7;2;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4706;3846;35;8;;116;-784;27;18;;6998;5778;43;18;;-3607;-4567;20;28;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2010;1790;10;1;;271;51;6;5;;3193;2973;6;5;;-436;-616;5;4;;
2444;2184;11;2;;81;-139;7;4;;6290;5870;15;6;;-569;-1029;12;11;;
4188;3328;32;11;;447;-573;33;18;;6328;4828;50;25;;-3397;-4637;28;34;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2595;2055;20;7;;1820;1280;17;10;;6459;5919;17;10;;-542;-922;10;9;;
2368;2308;3;0;;-523;-703;3;6;;-4302;-4362;1;2;;-1685;-1745;2;1;;
2559;2499;2;1;;-1199;-1499;5;10;;-5780;-6000;2;9;;745;525;6;5;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2560;2500;3;0;;-286;-306;0;1;;-5415;-5555;0;7;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;-1072;-1412;5;12;;-4251;-4351;2;3;;2741;2561;7;2;;
4874;4014;34;9;;391;-509;30;15;;7343;6083;46;17;;-3725;-4685;21;27;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2444;2184;11;2;;76;-104;5;4;;6412;5952;17;6;;-2170;-2670;13;12;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4829;3849;37;12;;245;-775;32;19;;4767;3387;44;25;;-3369;-4529;26;32;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2342;2282;3;0;;-805;-1065;5;8;;-5293;-5473;3;6;;2741;2561;7;2;;
2126;1666;16;7;;588;88;14;11;;5007;4667;12;5;;-561;-861;6;9;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
4259;3319;31;16;;2866;1606;35;28;;3522;2102;38;33;;-2351;-3371;26;25;;
4606;3646;38;10;;598;-582;38;21;;6917;5457;47;26;;-3268;-4428;25;33;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2598;2538;3;0;;-899;-1039;2;5;;-1102;-1202;2;3;;688;428;8;5;;
4606;3526;38;16;;676;-464;36;21;;5694;4394;45;20;;-2837;-3677;20;22;;
1.1.2016_15.1.2016;;;;;15.1.2016_1.2.2016;;;;;1.2.2016_15.2.2016;;;;;15.2.2016_1.3.2016
2438;2378;3;0;;98;-42;3;4;;1917;1817;2;3;;2618;2358;9;4;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2447;2387;3;0;;826;646;7;2;;-5241;-5341;2;3;;532;312;6;5;;
4355;3395;32;16;;1396;56;41;26;;4627;3327;43;22;;-2730;-3650;22;24;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2255;2195;2;1;;96;-44;4;3;;-5675;-5815;4;3;;-1702;-1762;2;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
2650;2310;16;1;;1815;1475;12;5;;3347;3087;9;4;;-734;-1034;6;9;;
2254;2194;3;0;;-286;-306;0;1;;4231;4211;1;0;;-3416;-3436;0;1;;
1359;1259;5;0;;1379;1159;8;3;;5199;5059;6;1;;-1018;-1118;1;4;;
