1;-2626.27;6565;8
2;1408.69;8827;7
3;3536.2;8827;7
4;6192.34;8827;5
5;6969.95;8827;3
6;7016.55;8827;3
7;6522.34;8827;3
8;7170.15;8827;4
9;7314.94;8827;3
10;7054.52;8827;3
11;7380.59;8827;4
12;6786.46;8827;4
13;7002.8;8855;4
14;6748.77;8855;4
15;6735.63;9244;4
16;5647.64;9244;5
17;5484.1;10026;6
18;6023.63;10026;6
19;5223.09;10236;8
20;5589.91;10236;10
21;5930.84;10382;10
22;6411.35;10382;11
23;6078.52;10382;11
24;6437.56;10382;13
25;6401.26;10419;12
26;6051.53;10419;14
27;5894.02;10419;15
28;5948.62;10419;14
29;6461.93;10569;14
30;7156.73;10569;14
31;5940.08;10729;13
32;6502.65;10729;14
33;5994.17;10729;12
34;5999.04;10864;12
35;5868.77;10864;12
36;6682.27;10864;13
37;6275.51;10865;14
38;6484.79;10865;14
39;5840.93;10865;14
40;6503.78;10865;14
41;6051.46;10865;14
42;6084.48;10865;15
43;4580.68;10865;14
44;5472.08;10865;15
45;5528.5;10865;15
46;5560.84;10865;15
47;5179.95;10865;14
48;5086.03;10865;15
49;5407.27;10865;15
50;5447.21;10865;15
51;5496.32;10865;15
52;5902.01;10865;16
53;5437.13;10865;14
54;5388.02;10865;15
55;5162.21;10865;15
56;5708.99;10865;15
57;5973.38;10926;14
58;5774.61;10926;14
59;5742.36;10926;15
60;5386.75;10926;15
61;6226.43;10926;16
62;4934.57;10926;16
63;5073.9;10926;15
64;5250.26;10865;15
65;5504.02;10865;15
66;4594.07;10902;14
67;5011.92;10902;15
68;5977.93;10902;16
69;5460.42;10902;16
70;5142.61;10902;15
71;5174.92;10902;15
72;5284.48;10902;16
73;5309.2;10902;16
74;5433.28;10902;17
75;5743.23;10902;17
76;5292.3;10902;17
77;5599.4;10902;17
78;5112.68;10902;18
79;5073.67;10902;18
80;5508.65;10902;17
81;5670.57;10902;17
82;5518.65;10902;18
83;6067.05;10902;18
84;5347.41;10902;18
85;5408.72;10902;19
86;5548.76;10902;17
87;5456.4;10941;18
88;5462.41;10902;18
89;4850.34;10902;18
90;5091.45;10902;17
91;5784.03;10902;18
92;5244.31;10902;18
93;5448.01;10902;17
94;6049.74;10902;17
95;6020.96;10902;19
96;5881.36;10902;18
97;5371.52;10902;19
98;5713.62;10902;19
99;6233.14;10902;20
100;5380.96;10902;19
101;5180.24;10902;18

1;-2377.16;7019;9
2;1646.85;8827;7
3;3904.2;8827;9
4;5582.41;9804;8
5;5681.92;9804;7
6;6222.35;9804;8
7;6627.05;9804;8
8;6866.8;9923;7
9;7111.98;9923;7
10;6316.69;9923;8
11;6660;10136;8
12;6524.21;10136;7
13;6807.06;10136;6
14;7734.19;10136;5
15;7260.02;10136;5
16;7535.07;10136;5
17;7708.76;10262;5
18;7375.14;10262;5
19;7490.32;10262;6
20;6782.6;10262;7
21;7024.22;10423;6
22;7262.7;10423;7
23;6611.47;10423;9
24;6119.56;10423;12
25;6389.79;10423;11
26;7169.48;10423;11
27;6529.62;10575;10
28;6541.44;10575;10
29;6624.37;10575;11
30;6374.47;10575;11
31;5975.9;10733;11
32;6199.23;10733;11
33;6519.03;10733;11
34;6045.32;10733;12
35;6075.15;10733;13
36;5487.7;10742;14
37;5916.41;10742;14
38;5709.56;10742;13
39;5756.35;10742;13
40;4713.41;10742;13
41;5349.15;10742;13
42;5772.52;10742;13
43;5683.14;10742;13
44;6109.59;10742;13
45;5769.41;10742;14
46;6228.02;10742;14
47;5578.08;10742;14
48;5656.9;10742;13
49;5336.72;10742;13
50;5148.6;10742;13
51;6140.74;10742;13
52;6001.02;10750;13
53;6367.02;10750;12
54;6563.9;10750;13
55;6112.04;10750;15
56;4944.93;10750;15
57;4974.27;10807;15
58;5156.8;10807;16
59;5331.84;12172;17
60;5876.9;11441;19
61;5874.29;11454;19
62;4916.89;11441;18
63;4782.06;11441;21
64;3946.7;11471;20
65;3998.01;11454;20
66;4853.27;11454;21
67;4862.99;11789;20
68;4272.44;11573;20
69;4630.61;11573;21
70;4586.51;11550;21
71;4834.05;11550;20
72;4411.41;11550;20
73;3799.82;11550;19
74;4090.42;11550;19
75;4783.62;11550;19
76;5078.16;11550;19
77;3372.48;11550;18
78;4395.82;11550;19
79;4438.9;11712;19
80;5037.52;11712;18
81;5203.53;11712;19
82;4417.02;11712;19
83;4761.66;11740;18
84;4480.01;11740;19
85;3663.93;11740;18
86;4320.56;11740;19
87;4917.89;11740;20
88;4621.23;11740;20
89;3561.8;11714;20
90;3674.41;11800;18
91;4423.27;11800;18
92;4309.77;11800;18
93;4144.37;11800;17
94;4814.86;11800;17
95;4232.92;11800;18
96;4156.92;11800;17
97;4669.78;11800;16
98;4512.89;11800;18
99;3908.03;11800;18
100;4369.06;11800;18
101;3983.21;11800;19

1;-2473.86;3841;9
2;557.33;8005;9
3;3689.2;8827;5
4;4956.86;9804;8
5;5963.56;9804;7
6;5564.61;9804;11
7;4304.94;9804;14
8;5613.43;9804;13
9;5872.1;9923;12
10;6154.15;9923;10
11;5655.21;9923;10
12;4519.89;9923;12
13;2684.32;9923;13
14;3739.56;9923;12
15;3226.93;9923;11
16;4204.06;9923;11
17;5111.97;9923;10
18;5178.21;9923;10
19;5126.07;9923;8
20;5344.27;9923;8
21;6043.19;9923;8
22;6323.48;9923;8
23;5863.56;9923;7
24;5069.56;10178;7
25;5660.1;10224;8
26;6383.64;10334;9
27;6217.96;10451;10
28;6362.23;10451;11
29;6240.38;10451;11
30;6417.43;10468;12
31;6705.9;10468;13
32;6472.75;10468;13
33;6230.1;10490;14
34;6561.69;10490;15
35;6147.05;10542;15
36;6479.89;10542;15
37;5885.31;10597;15
38;5658.48;10597;18
39;5533.04;10628;17
40;4492.18;10628;18
41;4896.82;10628;19
42;5070.74;10597;19
43;5670.65;10597;19
