1;-134646;-43663;7
2;-86638.8;-53134;4
3;-51483.4;-2290;3
4;-52007.2;-2554;3
5;-17194.1;-2274;5
6;-4563;-140;9
7;-12855.8;-140;11
8;-30135;-140;12
9;-11469.3;-140;14
10;-262.9;-140;15
11;-8551.8;-140;12
12;-8670.2;-140;15
13;-7737.1;-140;15
14;-20363.8;-140;14
15;-235.4;-140;14
16;-140;-140;15
17;-7717.9;-140;18
18;-21017.8;-140;16
19;-13048.1;-140;15
20;-10038.1;177;13
21;-5458.6;-75;13
22;-13530.7;-140;14
23;-140;-140;10
24;-14198.4;-140;11
25;-25165.6;-140;5
26;-18882.6;-140;5
27;-11173.2;-140;4
28;-2000.3;-140;4
29;-39263.8;-140;4
30;-33938.6;-140;6
31;-40934.7;-140;6
32;-49551.4;-140;5
33;-12474.8;-140;6
34;-22541.8;-140;6
35;-9838.4;-140;6
36;-140;-140;6
37;-140;-140;7
38;-3273.8;-140;8
39;-21713.1;-140;8
40;-7736.9;-140;8
41;-20091.1;-140;9
42;-140;-140;11
43;-5847.5;-140;11
44;-21112.7;-140;7
45;-21181.4;-140;12
46;-24517.5;-140;18
47;-32307.8;-140;15
48;-4537.8;-140;11
49;-6893.1;-140;6
50;-20897.8;-140;4
51;-10001.1;-140;5
52;-21016.7;-140;6
53;-10348;-140;9
54;-9169.4;-140;10
55;-10652.4;-140;11
56;-140;-140;14
57;-28016.9;-140;14
58;-9976.1;-140;13
59;-10538.1;-140;13
60;-10332.1;-140;11
61;-10885.3;-140;9
62;-37991.4;-140;8
63;-8681;-140;7
64;-265.7;-140;9
65;-140;-140;12
66;-140;-140;15
67;-140;-140;16
68;-8035.6;-140;16
69;-828.7;-140;18
70;-140;-140;18
71;-11418.2;-140;22
72;-8553.2;-140;19
73;-456.2;-140;22
74;-19497.3;-140;19
75;-10471.9;-140;16
76;-253.1;-140;12
77;-28709.3;-140;9
78;-10590.6;-140;7
79;-140;-140;7
80;-140;-140;8
81;-9668.2;-140;8
82;-9500.5;-140;7
83;-140;-140;6
84;-1279.2;-140;7
85;-22200.2;-140;8
86;-1322.6;-140;10
87;-140;-140;9
88;-32185.1;-140;12
89;-9257.3;-140;12
90;-4886.5;-140;12
91;-140;-140;12
92;-10210.9;-140;13
93;-8844.9;-140;12
94;-22652.4;-140;12
95;-140;-140;13
96;-11306.9;2233;11
97;-18208.5;1947;12
98;-16096.7;2233;14
99;-17644.6;2233;12
100;-24780;2233;14
101;-29062.7;1947;11

1;-102890;-140;8
2;-34185.6;-140;9
3;-10348.3;-140;9
4;-140;-140;8
5;-32251.8;-140;8
6;-140;-140;14
7;-13694.5;-140;18
8;-140;-140;18
9;-140;-140;18
10;-140;-140;12
11;-140;-140;14
12;-140;-140;15
13;-9349.8;-140;14
14;-16254.9;-140;15
15;-6025.8;-140;17
16;-140;-140;19
17;-6029.9;-140;17
18;-24354.2;-140;16
19;-140;-140;19
20;-140;-140;16
21;-140;-140;14
22;-140;-140;17
23;-24367.3;-140;17
24;-18083.7;-140;18
25;-3052.1;-140;19
26;-9294.9;-140;17
27;-140;-140;20
28;-11025.8;-140;20
29;-5095.9;-140;22
30;-12559.1;-140;24
31;-13100.5;-140;24
32;-30273.5;-140;23
33;-18166.5;-140;26
34;-140;-140;23
35;-22805.6;-140;24
36;-30220.4;214;22
37;-299;-81;19
38;-9454;-140;15
39;-21696.1;-140;18
40;-32239;-140;18
41;-52630.1;-140;26
42;-17901.1;-140;28
43;-31790.2;-140;28
44;-21472.6;-140;28
45;-24701.5;-140;29
46;-15171.2;-140;31
47;-1282.3;-140;31
48;-20012.7;-140;30
49;-21107.7;-140;26
50;-140;-140;28
51;-36496.4;-140;22
52;-11390.1;-140;23
53;-6171.7;-140;20
54;-8074.3;-140;20
55;-10523.9;-140;18
56;-28030;-140;17
57;-140;-140;18
58;-20266.2;-140;17
59;-3352;-140;20
60;-40649.1;-140;20
61;-34989.8;-140;17
62;-33868;-140;17
63;-10965.1;-140;19
64;-140;-140;16
65;-30836.5;-140;16
66;-140;-140;13
67;-49907.1;-140;12
68;-28650.2;-140;12
69;-27020;-140;10
70;-14532;-140;11
71;-10741.1;-140;13
72;-9737;-140;14
73;-7639.9;-140;14
74;-140;-140;16
75;-19391.6;-140;17
76;-10156.6;-140;16
77;-140;-140;17
78;-9135.5;-140;19
79;-140;-140;20
80;-47415.8;-140;18
81;-1973.3;-140;20
82;-21584.6;-140;22
83;-31750.6;-140;21
84;-21391.3;-140;23
85;-21611.3;-140;22
86;-12467.5;-140;20
87;-20442.9;-140;19
88;-140;-140;22
89;-33957.2;-140;22
90;-140;-140;27
91;-27591.5;-140;26
92;-6179.8;-140;24
93;-140;-140;27
94;-33796.7;-140;25
95;-9953.5;-140;28
96;-7243.2;-140;30
97;-15114.3;-140;29
98;-18613.5;-140;28
99;-7917.1;-140;30
100;-10232.2;-140;29
101;-20258.8;-140;30

