0;-2588.43;5539;9.25;4.005
1;5231.4;8827;9;4.945
2;8350.32;8827;12.94;5.055
3;8461.26;8827;12.84;4.995
4;8416.8;8827;12.39;4.86
5;8498.08;8827;12.47;4.92
6;8493.11;8827;12.31;4.915
7;8540.81;8827;12.09;4.89
8;8570.03;8827;12.47;4.91
9;8458.5;8827;12.38;4.915
10;8443.4;8827;12.7;4.93
11;8619.68;8827;12.79;4.895
12;8526.22;8827;12.66;4.885
13;8715.25;8827;12.65;4.855
14;8601.29;8827;12.9;4.89
15;8508.58;8827;12.55;4.84
16;8215;8827;12.91;4.89
17;8442.91;8827;13.15;4.9
18;8466.94;8827;13.25;4.93
19;8686.59;8827;13.33;4.89
20;8510.69;8827;13.07;4.91
21;8630.91;8827;13.18;4.89
22;8330.7;8827;13.09;4.865
23;8529.12;8827;13.03;4.9
24;8439.88;8827;12.97;4.86
25;8411.32;8827;13.18;4.96
26;8679.89;8827;13.16;4.895
27;8401.4;8827;12.87;4.85
28;8558.67;8827;12.39;4.78
29;8625.58;8827;12.11;4.725
30;8493.32;8827;12;4.735
31;8486.25;8827;11.43;4.555
32;8264.59;8827;11.29;4.52
33;8581.75;8827;10.62;4.375
34;8664.51;8827;10.36;4.27
35;8395.85;8827;10.7;4.28
36;8569.27;8827;10.56;4.345
37;8532.6;8827;10.8;4.465
38;8663.43;8827;9.95;4.31
39;8581.64;8827;9.87;4.26
40;8641.52;8827;9.68;4.17
41;8496.18;8827;9.81;4.195
42;8645.31;8827;10.02;4.25
43;8726.67;8827;9.67;4.21
44;8687.59;8827;9.52;4.17
45;8769.56;8827;9.48;4.18
46;8614.24;8827;9.58;4.24
47;8604.44;8827;9.55;4.29
48;8643.52;8827;9.38;4.175
49;8649.66;8827;9.3;4.175
50;8740.25;8827;8.55;4.065
51;8807.03;8827;8.3;4.035
52;8680;8827;7.91;3.935
53;8744.33;8827;7.94;3.9
54;8648.28;8827;7.91;3.84
55;8747.15;8827;7.66;3.775
56;8680;8827;7.46;3.64
57;8650.97;8827;6.84;3.47
58;8754.97;8827;6.71;3.415
59;8658.7;8827;6.92;3.515
60;8775.81;8827;5.88;3.13
61;8754.97;8827;6.1;3.2
62;8783.17;8827;6.45;3.32
63;8819.64;8827;5.96;3.2
64;8778.86;8827;5.33;2.97
65;8827;8827;5.83;3.16
66;8790.99;8827;5.89;3.14
67;8670.33;8827;5.98;3.165
68;8742.85;8827;6.16;3.21
69;8819.64;8827;5.9;3.15
70;8812.28;8827;5.86;3.105
71;8767.07;8827;5.7;3.025
72;8790.99;8827;5.12;2.82
73;8827;8827;5.18;2.84
74;8790.99;8827;5.31;2.83
75;8747.15;8827;5.37;2.885
76;8747.15;8827;5.48;2.94
77;8827;8827;5.8;3.055
78;8812.28;8827;5.57;2.98
79;8739.79;8827;5.12;2.805
80;8827;8827;5.48;2.89
81;8827;8827;5.47;2.865
82;8783.17;8827;5.3;2.825
83;8775.81;8827;5.04;2.835
84;8783.17;8827;4.64;2.675
85;8827;8827;4.56;2.625
86;8827;8827;4.9;2.705
87;8827;8827;5.14;2.835
88;8827;8827;5.06;2.77
89;8827;8827;4.71;2.66
90;8827;8827;4.46;2.555
91;8819.64;8827;4.86;2.675
92;8827;8827;4.64;2.61
93;8827;8827;4.28;2.495
94;8827;8827;4.28;2.495
95;8827;8827;4.42;2.55
96;8827;8827;4.25;2.485
97;8827;8827;4.15;2.475
98;8790.99;8827;4.21;2.51
99;8827;8827;4.33;2.54
100;8827;8827;4.35;2.56
101;8827;8827;4.3;2.525
102;8827;8827;3.98;2.4
103;8754.97;8827;4;2.4
104;8827;8827;3.96;2.38
105;8827;8827;4.04;2.42
106;8702.21;8827;4.02;2.37
107;8827;8827;4.22;2.415
108;8827;8827;4.34;2.44
109;8771.5;8827;4.35;2.45
110;8827;8827;4.38;2.49
111;8827;8827;4.08;2.425
112;8827;8827;4.24;2.485
113;8827;8827;4.21;2.5
114;8827;8827;4.27;2.52
115;8774.43;8827;4.23;2.495
116;8827;8827;4.23;2.505
117;8827;8827;4.26;2.525
118;8827;8827;4.28;2.52
119;8790.99;8827;4.45;2.555
