1;-90 317,5;540
2;-20 435,3;540
3;111,14;540
4;189,6;540
5;270;540
6;396;540
7;482,4;540
8;530,4;540
9;540;540
10;540;540
11;540;540
12;540;540
13;540;540
14;540;540
15;530,4;540
16;540;540
17;540;540
18;540;540
19;540;540
20;540;540
21;540;540
22;540;540
23;540;540
24;540;540
25;540;540
26;540;540
27;540;540
28;540;540
29;540;540
30;540;540
31;540;540
32;540;540
33;540;540
34;540;540
35;540;540
36;540;540
37;540;540
38;540;540
39;540;540
40;540;540
41;540;540
42;540;540
43;540;540
44;540;540
45;540;540
46;540;540
47;540;540
48;540;540
49;540;540
50;540;540
1;-88 758,1;20 652
2;-6 863,54;20 652
3;2 928,88;20 652
4;6 649,44;20 652
5;13 238,9;20 652
6;18 592,8;20 652
7;20 652;20 652
8;20 652;20 652
9;20 652;20 652
10;20 652;20 652
11;20 652;20 652
12;20 652;20 652
13;20 652;20 652
14;20 652;20 652
15;20 652;20 652
16;20 652;20 652
17;20 652;20 652
18;11 835,9;20 652
19;20 652;20 652
20;20 652;20 652
21;11 835,9;20 652
22;20 652;20 652
23;20 652;20 652
24;20 652;20 652
25;20 652;20 652
26;20 652;20 652
27;20 652;20 652
28;20 652;20 652
29;20 652;20 652
30;20 652;20 652
31;20 652;20 652
32;20 652;20 652
33;20 652;20 652
34;20 652;20 652
35;20 652;20 652
36;20 652;20 652
37;20 652;20 652
38;20 652;20 652
39;20 652;20 652
40;20 652;20 652
41;20 652;20 652
42;20 652;20 652
43;20 652;20 652
44;20 652;20 652
45;20 652;20 652
46;20 652;20 652
47;20 652;20 652
48;20 652;20 652
49;20 652;20 652
50;20 652;20 652
1;-42 683,3;16 070
2;521,46;16 070
3;3 148,28;16 070
4;7 032,38;16 070
5;11 560,9;16 070
6;15 177,8;16 070
7;16 070;16 070
8;16 070;16 070
9;16 070;16 070
10;16 070;16 070
11;16 070;16 070
12;16 070;16 070
13;16 070;16 070
14;16 070;16 070
15;16 070;16 070
16;16 070;16 070
17;16 070;16 070
18;16 070;16 070
19;16 070;16 070
20;16 070;16 070
21;16 070;16 070
22;16 070;16 070
23;16 070;16 070
24;16 070;16 070
25;16 070;16 070
26;16 070;16 070
27;16 070;16 070
28;16 070;16 070
29;16 070;16 070
30;16 070;16 070
31;16 070;16 070
32;16 070;16 070
33;16 070;16 070
34;16 070;16 070
35;16 070;16 070
36;16 070;16 070
37;16 070;16 070
38;16 070;16 070
39;16 070;16 070
40;16 070;16 070
41;16 070;16 070
42;16 070;16 070
43;16 070;16 070
44;16 070;16 070
45;16 070;16 070
46;16 070;16 070
47;16 070;16 070
48;16 070;16 070
49;16 070;16 070
50;16 070;16 070
