1;-126353;-140;9
2;-4769.21;-140;9
3;-6117.99;-140;9
4;-1174.88;-140;10
5;-5420.28;-140;10
6;-2810.84;-140;10
7;-3694.8;-140;10
8;-864.69;-140;10
9;-2664.15;-140;10
10;-804.575;-140;11
11;-1157.62;-140;11
12;-1701.03;-140;11
13;-876.215;-140;11
14;-2593.96;-140;11
15;-322.645;-140;12
16;-2099.47;-140;12
17;-2367.62;-140;12
18;-1232.33;-140;13
19;-337.395;-140;13
20;-410.735;-140;12
21;-693.44;-140;12
22;-2340.26;-140;13
23;-202.97;-140;13
24;-3604.28;-140;13
25;-662.055;-140;13
26;-2594.36;-140;13
27;-688.21;-140;13
28;-953.44;-140;13
29;-2396.79;-140;13
30;-2041.1;-140;13
31;-1193.37;-140;15
32;-548.61;-140;15
33;-314.23;-140;15
34;-1990.47;-140;16
35;-1647.68;-140;16
36;-559.91;-140;16
37;-344.13;-140;16
38;-825.865;-140;15
39;-697.655;-140;15
40;-140;-140;15
41;-1419.71;-140;14
42;-1585.46;-140;15
43;-382;-140;15
44;-1205.88;-140;15
45;-735.945;-140;15
46;-999.12;-140;15
47;-607.56;-140;15
48;-2001.7;-140;15
49;-1557.52;-140;15
50;-1073.53;-140;17
51;-1015.96;-140;17
52;-1583.68;-140;18
53;-3345.43;-140;19
54;-852.64;-140;19
55;-2725.22;-140;20
56;-1169.76;-140;20
57;-943.62;-140;19
58;-774.125;-140;20
59;-941.125;-140;21
60;-687.59;-140;20
61;-2137.26;-140;20
62;-1785.69;-140;18
63;-1993.23;-140;20
64;-1469.46;-140;20
65;-1540.83;-140;19
66;-617.425;-140;18
67;-1713.88;-140;19
68;-2766.82;-140;20
69;-2369.76;-140;21
70;-905.68;-140;21
71;-1133.8;-140;21
72;-548.47;-140;20
73;-2389.38;-140;19
74;-661.285;-140;18
75;-951.89;-140;20
76;-770.405;-140;22
77;-646.375;-140;22
78;-912.04;-140;22
79;-1215.87;-140;22
80;-632.265;-140;24
81;-416.68;-140;23
82;-2180.47;-140;22
83;-1165.75;-140;21
84;-199.325;-140;21
85;-853.495;-140;22
86;-140;-140;23
87;-140;-140;24
88;-499.62;-140;25
89;-140;-140;26
90;-1631.25;-140;27
91;-601.395;-140;28
92;-879.295;-140;26
93;-353.745;-140;27
94;-1374.7;-140;27
95;-140;-140;26
96;-2156.18;-140;25
97;-838.53;-140;25
98;-824.96;-140;25
99;-420.84;-140;26
100;-208.69;-140;25
101;-883.655;-140;24

