1;-116738;684
2;-109167;684
3;-137868;684
4;-157118;684
5;-45260.1;684
6;-133722;684
7;-51759.1;684
8;-145427;684
9;-93267.3;684
10;-122681;684
11;-91453.5;2233
12;-118381;1947
13;-105137;2233
14;-52130.4;2233
15;-88320.6;2233
16;-92545.9;2233
17;-153244;2233
18;-119648;2233
19;-83003.2;2233
20;-86467.9;2233
21;-150552;2233
22;-96915.8;2233
23;-89951.3;2233
24;-104087;2233
25;-145815;2233
26;-137309;2233
27;-110224;2233
28;-85529.1;2233
29;-87647;2233
30;-53193.7;2233
31;-149090;2233
32;-102721;2233
33;-108217;2233
34;-110063;2233
35;-114812;2233
36;-96176.9;2233
37;-77274.1;2233
38;-145423;2233
39;-100018;2233
40;-108290;2233
41;-71213.5;2233
42;-116262;2233
43;-97707.2;2233
44;-132781;2233
45;-121353;2233
46;-72950.4;2233
47;-142678;2233
48;-94092.9;2233
49;-46737.7;2233
50;-109596;2233
51;-82847.4;2233
52;-119041;2233
53;-71624.3;2233
54;-94596.3;2233
55;-73925.6;2233
56;-76989.2;2233
57;-94111.2;2233
58;-54809.9;2233
59;-63941.3;2233
60;-66652.6;2233
61;-99459.5;2233
62;-42040.7;2233
63;-104745;2233
64;-79031.3;2233
65;-74716.1;2233
66;-100257;2233
67;-56988.6;2233
68;-2396.31;2233
69;-96524.8;2233
70;-99686.3;2233
71;-161700;2233
72;-78014.2;2233
73;-90524.6;2233
74;-66190.4;2233
75;-55464.8;2233
76;-87047.9;2233
77;-94026.2;2233
78;-146882;2233
79;-76875.8;2233
80;-24901.1;2233
81;-74181.5;2233
82;-102647;2233
83;-72239.4;2233
84;-104083;2233
85;-42942.7;2233
86;-93886.5;2233
87;-64830.9;2233
88;-113804;2233
89;-48595.6;2233
90;-103189;2233
91;-92691.9;2233
92;-91774.3;2233
93;-106875;2233
94;-119597;2233
95;-143936;2233
96;-56090.9;2233
97;-63111.8;2233
98;-148751;2233
99;-110298;2233
100;-100940;2233
101;-72187.8;2233

1;-116453;-140
2;-34392.5;2
3;-12165.7;2
4;-55034.2;2
5;-63488.7;2
6;-77999.8;2
7;-65891;1862
8;-25224.5;2107
9;-162712;2107
10;-158017;2265
11;-74234.9;2265
12;-146089;2265
13;-104476;2265
14;-120870;2265
15;-113466;2265
16;-75952.1;2265
17;-62318.6;2265
18;-95964.8;2265
19;-67302.7;2265
20;-109364;2265
21;-133354;2265
22;-88248;2265
23;-127870;2265
24;-36904.6;2265
25;-84443.7;2265
26;-121197;2265
27;-65638.7;2265
28;-41647.9;2265
29;-46355.9;2265
30;-2619.93;2265
31;-46479.6;2265
32;-122107;2265
33;-131416;2265
34;-70693.2;2265
35;-35113.2;2265
36;-57619.1;2265
37;-107907;2265
38;-70189.8;2265
39;-119663;2265
40;-35630.3;2265
41;-94470.1;2265
42;-147198;2265
43;-133475;2265
44;-23810;2265
45;-126710;2265
46;-107302;2265
47;-124046;2265
48;-34221.5;2265
49;-47500.8;2265
50;-121233;2265
51;-40639.6;2265
52;-123255;2265
53;-91548.5;2265
54;-62642.2;2265
55;-80789.8;2265
56;-1337.66;2265
57;-61277.6;2265
58;-16498.3;2265
59;-66563.8;2265
60;-62273;2265
61;-7361.94;2265
62;-126110;2265
63;-27538.6;2265
64;-35573.6;2265
65;-106056;2265
66;-61942.6;2265
67;-20265.8;2265
68;-64336.2;2265
69;-84734.5;2265
70;-57825.4;2265
71;-61829.1;2265
72;-31599.4;2265
73;-42009.7;2265
74;-89278.1;2265
75;-98840.2;2265
76;-53020.1;2265
77;-103676;2265
78;-56880.4;2265
79;-87668.1;2265
80;-107460;2265
81;-85125.5;2265
82;-135697;2265
83;-105669;2265
84;-77670.9;2265
85;-82470;2265
86;-116845;2265
87;-123555;2265
88;-56279.1;2265
89;-109963;2265
90;-118075;2265
91;-55232.3;2265
92;-85664.2;2265
93;-157157;2265
94;-118730;2265
95;-99916.3;2265
96;-95550.4;2265
97;-77227.6;2265
98;-86774.5;2265
99;-59839.5;2265
100;-131676;2265
101;-137255;2265

1;-129990;328
2;-66114.1;600
3;-109680;600
4;-126328;2233
5;-173070;2233
6;-25100.5;2233
7;-76013.7;2233
8;-73018.3;2233
9;-88167.9;2233
10;-74667.8;2233
11;-68784.1;2233
12;-78842.6;2233
13;-59609.9;2233
14;-120112;2233
15;-146561;2233
16;-140853;2233
17;-52641.3;2233
18;-122350;2233
19;-71188;2233
20;-65124.3;2233
21;-114245;2233
22;-59363.9;2233
23;-127551;2233
24;-30591.9;2233
25;-89945.7;2233
26;-104032;2233
27;-141905;2233
28;-65447.6;2233
29;-67479.1;2233
30;-58893.7;2233
31;-94776.3;2233
32;-119467;2233
33;-70468.4;2233
34;-175285;2233
35;-63892.1;2233
36;-54086.7;2233
37;-123964;2233
38;-96772.5;2233
39;-75406.8;2233
40;-63185.4;2233
41;-35529.5;2233
42;-63561.6;2233
43;-45224.4;2233
44;-134658;2233
45;-136219;2233
46;-79791.4;2233
47;-90407.1;2233
48;-110258;2233
49;-118905;2233
50;-98075.8;2233
51;-128030;2233
52;-76423.7;2233
53;-63811.6;2233
54;-49771.4;2233
55;-55757.5;2233
56;-91849.4;2233
57;-77840.6;2233
58;-67558.3;2233
59;-89025.1;2233
60;-120402;2233
61;-28252;2233
