1;-2138.07;4268;9
2;2603.44;4268;3
3;3407.16;4268;3
4;3621.81;5760;4
5;4067.84;7142;10
6;3461.72;8434;25
7;3186.86;8948;28
8;5161.23;8948;13
9;4639.63;9530;14
10;7092.95;10057;12
11;6476.67;10267;12
12;5213.61;10510;17
13;6746.58;10849;28
14;6464.7;10920;29
15;6862.81;10973;24
16;5402.35;10981;23
17;3756.28;10981;22
18;4891.63;10981;24
19;4537.48;10981;24
20;4158.43;10981;24
21;3714.58;10981;31
22;4300.48;10981;33
23;3990.36;10984;35
24;3907.51;10984;31
25;3787.35;11131;34
26;4562.57;11131;42
27;3534.91;11131;43
28;4132.8;10924;42
29;3947.53;11003;44
30;4529.06;11090;40
31;5017.34;11090;36
32;5000.87;11090;39
33;5166.49;11090;43
34;4704.88;11282;46
35;4446.58;11282;70
36;4096.3;11282;55
37;3865.75;11286;48
38;3850.91;11286;63
39;4442.56;11286;61
40;4634.9;11371;48
41;4354.27;11371;40
42;3045.01;11371;41
43;4281.96;11405;44
44;3691.89;11405;42
45;4132.09;11405;40
46;3872.97;11320;48
47;3981.4;11320;51
48;4046.32;11321;44
49;4035.83;11321;35
50;3960.64;11321;33
51;3876.01;11321;33
52;3950.34;11321;32
53;4564.65;11325;41
54;3846.5;11325;35
55;3826.68;11325;35
56;3626.9;11325;36
57;3861.65;11325;36
58;4192.82;11325;50
59;3784.64;11325;52
60;4118.36;11325;45
61;4027.43;11325;40
62;3848.55;11325;33
63;4649.02;11325;36
64;4139.86;11325;34
65;4456.68;11325;33
66;4793.02;11325;42
67;3991.51;11325;40
68;3849.48;11325;45
69;3982.72;11325;45
70;4940.6;11325;33
71;4049.84;11325;37
72;4114.64;11325;39
73;5041.98;11325;37
74;5248.46;11325;37
75;4612.8;11325;37
76;4375.71;11325;28
77;5026.81;11325;35
78;4875.26;11325;37
79;4460.74;11325;36
80;5122.8;11325;34
81;5039.65;11325;34
82;4995.45;11325;27
83;4766.39;11325;32
84;4835.61;11325;33
85;4997.97;11325;27
86;5224.61;11325;29
87;4849.13;11325;29
88;5271.24;11325;28
89;4749.2;11325;28
90;5221.74;11325;25
91;4704.88;11325;32
92;4657.61;11325;37
93;4418.06;11362;38
94;5324.46;11362;48
95;4760.81;11362;50
96;4756.89;11362;48
97;4898.35;11362;49
98;5219.38;11362;49
99;4608.24;11362;59
100;4233.43;11362;53
101;4982.5;11365;50

1;-2548.34;8827;9
2;3826.33;8827;5
3;5290.27;9804;6
4;5610.85;9923;7
5;5439.14;9923;8
6;5917.83;10178;10
7;5619.3;10256;18
8;5921.36;10256;27
9;5707.45;10256;27
10;5325.23;10256;31
11;4399.98;10256;32
12;4305.08;10256;32
13;4437.82;10256;38
14;3813.09;10256;39
15;4498.99;10872;42
16;4338.77;10872;51
17;3962.34;10872;50
18;3465.11;10872;48
19;4561.58;10872;45
20;3714.18;10872;45
21;3957.53;10872;45
22;3497.88;10872;44
23;3614.61;10874;48
24;3294.01;10874;34
25;3692.8;10874;44
26;3703.47;10874;50
27;3589.01;10874;46
28;2725.72;10874;42
29;2917.86;10874;50
30;3261.42;10874;49
31;1963.38;10874;50
32;2877.12;10874;49
33;1548.55;10874;56
34;2016.66;10990;55
35;1443.09;10990;56
36;1095.76;10990;65
37;1743.21;10990;72
38;1209.01;10990;61
39;1867.72;10990;61
40;1476.37;10990;60
41;1631.77;10990;55
42;1251.5;10990;74
43;1600.63;11039;77
44;702.36;11105;57
45;1161.07;11174;59
46;-460.45;11174;90
47;-40.35;11174;73
48;-24.35;11174;49
49;-212.115;11105;50
50;148.435;11105;48
51;1256.29;11105;56
52;692.325;11502;46
53;869.61;11502;47
54;983.515;11502;55
55;1366.69;11502;81
56;1171.42;11502;81
57;1929.71;11502;83
58;2084.97;11502;57
