1;-2063.36;5898;9
2;5410.77;8827;5
3;8651.66;8827;3
4;8607.83;8827;3
5;8607.83;8827;3
6;8695.5;8827;3
7;8637.01;8827;3
8;8724.68;8827;4
9;8695.5;8827;3
10;8716.99;8827;3
11;8731.63;8827;3
12;8651.56;8827;4
13;8695.5;8827;4
14;8747.88;8827;4
15;8739.23;8827;3
16;8746.17;8827;3
17;8724.68;8827;4
18;8783.07;8827;4
19;8710.04;8827;4
20;8556.19;8827;4
21;8783.17;8827;4
22;8587.08;8827;4
23;8768.52;8827;4
24;8746.17;8827;4
25;8827;8827;4
26;8718.58;8827;4
27;8557.89;8827;4
28;8546.64;8827;5
29;8739.23;8827;5
30;8797.71;8827;5
31;8733.23;8827;5
32;8783.17;8827;5
33;8783.17;8827;5
34;8827;8827;5
35;8760.82;8827;5
36;8768.52;8827;5
37;8716.99;8827;5
38;8660.2;8827;5
39;8563.14;8827;5
40;8783.17;8827;5
41;8762.42;8827;5
42;8710.04;8827;5
43;8812.35;8827;5
44;8756.42;8827;5
45;8674.75;8827;5
46;8739.33;8827;5
47;8797.71;8827;5
48;8777.07;8827;5
49;8827;8827;5
50;8651.66;8827;5
51;8768.52;8827;5
52;8827;8827;5
53;8739.33;8827;5
54;8812.35;8827;5
55;8768.52;8827;5
56;8689.4;8827;5
57;8637.01;8827;6
58;8739.23;8827;5
59;8827;8827;5
60;8724.68;8827;5
61;8777.07;8827;5
62;8739.33;8827;5
63;8739.23;8827;5
64;8696.34;8827;5
65;8733.23;8827;5
66;8703.94;8827;5
67;8733.23;8827;5
68;8768.52;8827;5
69;8739.23;8827;5
70;8768.52;8827;5
71;8768.42;8827;5
72;8812.35;8827;5
73;8812.35;8827;5
74;8712.58;8827;5
75;8812.35;8827;5
76;8783.17;8827;5
77;8827;8827;4
78;8812.35;8827;4
79;8812.35;8827;4
80;8791.71;8827;5
81;8727.13;8827;5
82;8797.71;8827;5
83;8812.35;8827;5
84;8783.07;8827;4
85;8777.07;8827;4
86;8756.42;8827;4
87;8797.71;8827;4
88;8812.35;8827;4
89;8812.35;8827;4
90;8797.71;8827;4
91;8812.35;8827;4
92;8797.71;8827;4
93;8791.71;8827;4
94;8762.42;8827;4
95;8762.42;8827;4
96;8797.71;8827;4
97;8827;8827;5
98;8777.07;8827;5
99;8797.71;8827;5
100;8783.07;8827;4
101;8827;8827;5

1;-2155.84;7518;9
2;6500.02;7518;14
3;6270.8;7518;14
4;6060.99;7518;13
5;6564.02;7518;15
6;6632.14;7518;15
7;6284.65;7518;16
8;6425.09;7518;17
9;6740.01;7518;17
10;6347.45;7518;17
11;6879.27;7518;17
12;6625.88;7518;19
13;6663.63;7518;20
14;6909.33;7518;21
15;6521.43;7684;21
16;7025.15;7684;23
17;7039.78;7684;23
18;6925.76;7684;24
19;7138.24;7684;24
20;6974.52;7684;25
21;7129.84;7874;26
22;6921.92;7874;23
23;7345.56;7874;23
24;7227.27;7874;24
25;7373.36;7874;25
26;7085.34;7874;25
27;7385.96;7874;27
28;7525.28;7874;27
29;7350.86;7874;28
30;7218.65;7874;30
31;7425.03;7874;30
32;7216.1;7874;32
33;7213.55;7874;32
34;7176.82;7874;34
35;7525.3;7874;37
36;7366.11;7874;39
37;7397.07;7874;40
38;7449.44;7874;41
39;7182.85;7874;46
40;7273.72;7874;45
41;7381.27;7874;47
42;7267.99;7874;50
43;7431.65;7874;53
44;7096.19;7874;58
45;7450.56;7874;56
46;7459.94;7874;58
47;7367.17;7874;65
48;7552.36;7874;66
49;7436.7;7874;65
50;7171.65;7874;65
51;7426.48;7874;68
52;7245.91;7874;70
53;7364.52;7874;77
54;7520.88;7874;83
55;7547.38;7874;85
56;7401.1;7874;88
57;7583.1;7874;80
58;7448.06;7874;89
59;7478.57;7874;89
60;7452.48;7874;98
61;7516.24;7874;105
62;7394.3;7874;107
63;7404.32;7874;108
64;7342.73;7874;110
65;7296.26;7874;114
66;7636.66;7874;109
67;7599.81;7874;112
68;7358.48;7874;125
69;7493.65;7874;132
70;7304.27;7874;123
71;7625.84;7874;132
72;7634.88;7874;144
73;7544.97;7874;166
74;7550.82;7874;185
75;7634.93;7874;192
76;7637.31;7874;197
77;7743.4;7874;207
78;7647.52;7874;210
79;7679.85;7874;243
80;7358.81;7874;243
81;7505.82;7874;251
82;7578.15;7874;253
83;7668.63;7874;246
84;7621.36;7874;258
85;7517.19;7874;276
86;7549.06;7874;290
87;7437.72;7874;297
88;7684.81;7874;304
89;7633.72;7874;314
90;7426.64;7874;338
91;7463.06;7874;333
92;7476.84;7874;375
93;7702.2;7874;427
94;7340.2;7874;409
95;7577.19;7874;421
96;7402.85;7874;419
97;7629.4;7874;446
98;7593.78;7874;461
99;7621.91;7874;449
100;7575.14;7874;451
101;7481.51;7874;455

1;-2335.83;6154;8
2;5727.18;7824;21
3;7103.65;8827;20
4;8350.57;8827;11
5;8364.42;8827;11
6;8068.35;8827;11
7;8360.26;8827;12
8;8355.43;8827;12
9;8522.16;8827;11
10;8340.22;8827;11
11;8602.15;8827;11
12;8624.3;8827;11
13;8638.74;8827;10
14;8472.17;8827;10
15;8602.78;8827;11
16;8676.22;8827;11
17;8662.42;8827;11
18;8727.56;8827;12
19;8540.34;8827;12
20;8648.5;8827;12
21;8707.26;8827;13
22;8474.04;8827;14
23;8482.78;8827;13
24;8582.28;8827;12
25;8707.72;8827;12
26;8737.33;8827;12
