2781
;;;-1319.26;1979.47;2027.35;3346.61;19.4783;19.4783;35.2174;9.71707;;-5274;-2685;-1307;-101;2665
3778
;;;-484.478;1926.34;1473.3;1957.78;4.47826;4.47826;10.3913;5.13717;;-2992;-2126;-904.5;714;4309
6879
;;;-466.043;1509.88;1388.7;1854.74;4.86957;4.86957;11.2174;6.53092;;-2554;-1576.5;-853.5;156;3980
3376
;;;-55.6957;1624.43;544.13;599.826;0;0;0;0;;-4271;-839;-18.5;1086;2636
6299
;;;-1875.96;2013.5;1947.09;3823.04;26.2609;26.2609;46.087;12.5032;;-4640;-3093.5;-2470.5;-1231;5334
2712
;;;-289;1660.29;443.652;732.652;0;0;0;0;;-3456;-1491;-97;588;4191
1995
;;;-77;2027.7;1640.57;1717.57;5.30435;5.30435;11.0435;4.62923;;-2812;-1793.5;-301;454;5875
2639
;;;-1032.61;2324.49;1068.7;2101.3;4.3913;4.3913;9.04348;3.97409;;-6660;-3494;-362;236;2394
1365
;;;31.7391;1753.41;631.565;599.826;0;0;0;0;;-4271;-839;-18.5;1086;3376
2239
;;;-711.304;1675.78;965.826;1677.13;2.6087;2.6087;6.6087;3.94172;;-5005;-1602.5;-685;-35;2803
4447
;;;480.522;1329.89;1132.43;651.913;1;1;2.26087;1.55346;;-1488;-713;460.5;1610;3254
7348
;;;-4209.65;1943.92;2497.96;6707.61;42.8696;42.8696;99.1304;17.2457;;-9101;-5363;-3985;-3119;-1261
1189
;;;-768.043;1758.87;1190.87;1958.91;4.30435;4.30435;8.78261;3.85695;;-5070;-2217.5;-774;699;2037
3626
;;;-765.696;1738.44;617.652;1383.35;1.21739;1.21739;2.86957;1.80907;;-4938;-1917;-541;214;2166
1629
;;;-446.348;2142.67;1222;1668.35;2.26087;2.26087;5.52174;2.44822;;-5829;-1527;256;1087;2276
3463
;;;-72.0435;1847.96;950.522;1022.57;2;2;3.30435;2.49959;;-3386;-1578;-102;836;4746
772
;;;-204.652;1763.32;528;732.652;0;0;0;0;;-3456;-1491;-97;588;4191
1042
;;;-712.174;1823.04;968.913;1681.09;2.73913;2.73913;5.65217;3.26008;;-4938;-2197;-462;894;2003
2636
;;;-23.5217;1686.35;576.304;599.826;0;0;0;0;;-4271;-839;-18.5;1086;3376
1963
;;;-515.391;1992.32;947.348;1462.74;2.47826;2.47826;5.56522;3.18571;;-5809;-1494;-397;746;3063
5151
;;;211.087;1649.38;1701.61;1490.52;5.26087;5.26087;9.65217;3.78885;;-3002;-951.5;189.5;1174;5473
2961
;;;-714.87;1690.58;1344.09;2058.96;5.13043;5.13043;10.6957;3.66353;;-5469;-1787;-560;605;2133
4021
;;;159.261;1591.8;1141;981.739;2.52174;2.52174;4.52174;2.86328;;-3181;-847.5;127;1084;4395
2573
;;;-509.087;2058.59;1015.3;1524.39;2.6087;2.6087;5.30435;2.88771;;-4981;-1965.5;-908;1289;2882
