01.03.2016 00:00:00.000;1.08839;1.08881;1.08817;1.08874;1416680023
01.03.2016 00:10:00.000;1.08873;1.08886;1.0884;1.08841;905299999.2
01.03.2016 00:20:00.000;1.08842;1.08853;1.08827;1.08849;618529991.1
01.03.2016 00:30:00.000;1.08849;1.08874;1.08831;1.08858;542149995.8
01.03.2016 00:40:00.000;1.08858;1.08879;1.0885;1.08863;750339996.3
01.03.2016 00:50:00.000;1.08864;1.08873;1.0885;1.08853;884939998.6
01.03.2016 01:00:00.000;1.08853;1.08868;1.08797;1.08826;1528110001
01.03.2016 01:10:00.000;1.08826;1.08839;1.08793;1.08814;1467049995
01.03.2016 01:20:00.000;1.08815;1.08831;1.08793;1.08797;1648539993
01.03.2016 01:30:00.000;1.08795;1.08833;1.0878;1.08825;1768639999
01.03.2016 01:40:00.000;1.08824;1.08841;1.0878;1.08786;1529709999
01.03.2016 01:50:00.000;1.08786;1.08797;1.08745;1.08785;1899340004
01.03.2016 02:00:00.000;1.08784;1.08796;1.08739;1.08773;2499040009
01.03.2016 02:10:00.000;1.08772;1.0886;1.08769;1.08813;2022879997
01.03.2016 02:20:00.000;1.08814;1.08878;1.08804;1.08863;1926980026
01.03.2016 02:30:00.000;1.08866;1.08872;1.08786;1.08806;1504320000
01.03.2016 02:40:00.000;1.08807;1.08864;1.08789;1.08861;1493539986
01.03.2016 02:50:00.000;1.08861;1.0887;1.08825;1.08834;1493420013
01.03.2016 03:00:00.000;1.08835;1.08859;1.0883;1.08846;1394880013
01.03.2016 03:10:00.000;1.08845;1.08887;1.08843;1.08868;1481290001
01.03.2016 03:20:00.000;1.08867;1.08893;1.0886;1.08862;1468240013
01.03.2016 03:30:00.000;1.08862;1.0887;1.08838;1.08843;1391960007
01.03.2016 03:40:00.000;1.08845;1.08869;1.08823;1.08869;1483810013
01.03.2016 03:50:00.000;1.08869;1.08869;1.08829;1.08845;1305390007
01.03.2016 04:00:00.000;1.08846;1.08846;1.08815;1.08823;1196239998
01.03.2016 04:10:00.000;1.08823;1.0884;1.08815;1.08834;1038919991
01.03.2016 04:20:00.000;1.08833;1.08861;1.08824;1.08825;1053610016
01.03.2016 04:30:00.000;1.08825;1.08866;1.08809;1.08831;1361540001
01.03.2016 04:40:00.000;1.0883;1.08841;1.08801;1.08801;1785639969
01.03.2016 04:50:00.000;1.08801;1.08865;1.08801;1.08812;1522880005
01.03.2016 05:00:00.000;1.08812;1.08813;1.08781;1.08785;1725379990
01.03.2016 05:10:00.000;1.08785;1.08789;1.08752;1.08765;1246119995
01.03.2016 05:20:00.000;1.08764;1.08793;1.08753;1.08785;1237749985
01.03.2016 05:30:00.000;1.08785;1.08809;1.08767;1.08797;1599230003
01.03.2016 05:40:00.000;1.08797;1.08846;1.08795;1.08842;2584209991
01.03.2016 05:50:00.000;1.08842;1.0887;1.08816;1.08818;1755829994
01.03.2016 06:00:00.000;1.08817;1.08854;1.08806;1.08817;1403379982
01.03.2016 06:10:00.000;1.08817;1.08841;1.08806;1.08823;1200380013
01.03.2016 06:20:00.000;1.08822;1.08843;1.08821;1.08837;1269940018
01.03.2016 06:30:00.000;1.08838;1.08867;1.0883;1.08847;1711990005
01.03.2016 06:40:00.000;1.08847;1.08859;1.08811;1.08812;1581090012
01.03.2016 06:50:00.000;1.08813;1.08853;1.08803;1.0885;2327970001
01.03.2016 07:00:00.000;1.0885;1.08872;1.08833;1.08835;2293809982
01.03.2016 07:10:00.000;1.08835;1.08856;1.08803;1.08856;2004110016
01.03.2016 07:20:00.000;1.08856;1.08896;1.08855;1.08865;2397270020
01.03.2016 07:30:00.000;1.08854;1.08869;1.08842;1.08855;1895850006
01.03.2016 07:40:00.000;1.08854;1.08904;1.08846;1.08903;1789470016
01.03.2016 07:50:00.000;1.08903;1.08935;1.08831;1.08832;2228059982
01.03.2016 08:00:00.000;1.08832;1.08833;1.08739;1.08756;3467049988
01.03.2016 08:10:00.000;1.08756;1.08789;1.08723;1.08785;3321430023
01.03.2016 08:20:00.000;1.08785;1.08814;1.0867;1.08674;3915039978
01.03.2016 08:30:00.000;1.08674;1.08838;1.08673;1.08838;3056680008
01.03.2016 08:40:00.000;1.08837;1.08857;1.08766;1.08798;2909309998
01.03.2016 08:50:00.000;1.08797;1.08847;1.0876;1.08761;2963020004
01.03.2016 09:00:00.000;1.08761;1.08774;1.08718;1.08731;3310639954
01.03.2016 09:10:00.000;1.08732;1.0875;1.08634;1.08663;3598860046
01.03.2016 09:20:00.000;1.08663;1.08719;1.08616;1.08707;3157180008
01.03.2016 09:30:00.000;1.08708;1.08708;1.08583;1.08656;3692010010
01.03.2016 09:40:00.000;1.08657;1.08805;1.08654;1.08763;3462919983
01.03.2016 09:50:00.000;1.08762;1.08862;1.08707;1.0873;3463550003
01.03.2016 10:00:00.000;1.0873;1.08853;1.08706;1.08829;3224029968
01.03.2016 10:10:00.000;1.08829;1.08848;1.08745;1.08745;2837269958
01.03.2016 10:20:00.000;1.08745;1.08769;1.08659;1.08659;2752589981
01.03.2016 10:30:00.000;1.08659;1.08745;1.08644;1.08672;2927380005
01.03.2016 10:40:00.000;1.08671;1.08678;1.08599;1.08639;2415920013
01.03.2016 10:50:00.000;1.08641;1.08658;1.08571;1.0861;3173239975
01.03.2016 11:00:00.000;1.0861;1.08656;1.08601;1.08635;3362269989
01.03.2016 11:10:00.000;1.08636;1.08662;1.08628;1.08646;2749759995
01.03.2016 11:20:00.000;1.08646;1.087;1.08587;1.08602;3298490021
01.03.2016 11:30:00.000;1.08603;1.08757;1.0859;1.08748;2747639999
01.03.2016 11:40:00.000;1.08749;1.08787;1.08735;1.08781;3744130005
01.03.2016 11:50:00.000;1.08776;1.08784;1.08716;1.08724;2994899979
01.03.2016 12:00:00.000;1.08723;1.08741;1.08695;1.08719;2634160034
01.03.2016 12:10:00.000;1.08721;1.08737;1.08633;1.0865;2954639999
01.03.2016 12:20:00.000;1.0865;1.08668;1.08558;1.08584;2958719971
01.03.2016 12:30:00.000;1.08584;1.08676;1.08584;1.08671;2110079987
01.03.2016 12:40:00.000;1.08669;1.08714;1.08666;1.08686;2126300003
01.03.2016 12:50:00.000;1.08685;1.08759;1.08685;1.08751;3195020020
01.03.2016 13:00:00.000;1.08751;1.08762;1.08725;1.0873;3351639954
01.03.2016 13:10:00.000;1.0873;1.08756;1.08721;1.08745;2107119987
01.03.2016 13:20:00.000;1.08744;1.08762;1.08729;1.08752;2106290024
01.03.2016 13:30:00.000;1.08752;1.08755;1.0871;1.08716;2346689972
01.03.2016 13:40:00.000;1.08717;1.08764;1.087;1.08758;1972759995
01.03.2016 13:50:00.000;1.08759;1.08788;1.08741;1.08787;1784859993
01.03.2016 14:00:00.000;1.08786;1.08786;1.08739;1.08743;2269989990
01.03.2016 14:10:00.000;1.08745;1.08764;1.08706;1.08741;2421309998
01.03.2016 14:20:00.000;1.08742;1.08836;1.08729;1.08823;2419130005
01.03.2016 14:30:00.000;1.08825;1.0885;1.08798;1.0882;2390320038
01.03.2016 14:40:00.000;1.0882;1.08821;1.08751;1.08751;2616620041
01.03.2016 14:50:00.000;1.08753;1.0883;1.0875;1.08801;2376940002
01.03.2016 15:00:00.000;1.08801;1.08801;1.08708;1.08713;3602959976
01.03.2016 15:10:00.000;1.08715;1.08752;1.08695;1.08701;3673380005
01.03.2016 15:20:00.000;1.087;1.08708;1.08618;1.0863;3157830017
01.03.2016 15:30:00.000;1.0863;1.08633;1.08521;1.08582;4942379944
01.03.2016 15:40:00.000;1.08583;1.08635;1.08541;1.08562;3920369995
01.03.2016 15:50:00.000;1.08562;1.08652;1.08544;1.08557;3335820007
01.03.2016 16:00:00.000;1.08557;1.08572;1.0839;1.0853;6026210022
01.03.2016 16:10:00.000;1.08531;1.0857;1.08354;1.08361;5696069977
01.03.2016 16:20:00.000;1.08362;1.08454;1.08354;1.08407;4760489990
