17.01.2016 23:00:00.000;1.09218;1.09261;1.09152;1.0916;508379997
17.01.2016 23:10:00.000;1.0916;1.0919;1.09121;1.09127;562070003.5
17.01.2016 23:20:00.000;1.09129;1.0921;1.09129;1.09199;611490005.5
17.01.2016 23:30:00.000;1.09204;1.0923;1.09171;1.09184;726820003.5
17.01.2016 23:40:00.000;1.09184;1.09188;1.09073;1.09114;1307899994
17.01.2016 23:50:00.000;1.09114;1.09147;1.09077;1.09101;1224780006
18.01.2016 00:00:00.000;1.09101;1.0919;1.09101;1.09178;1411819992
18.01.2016 00:10:00.000;1.09183;1.09276;1.09166;1.09245;1498159996
18.01.2016 00:20:00.000;1.09245;1.09245;1.09194;1.09195;1047040001
18.01.2016 00:30:00.000;1.09195;1.09201;1.09165;1.0919;938020000.5
18.01.2016 00:40:00.000;1.0919;1.09215;1.0919;1.09193;1060559994
18.01.2016 00:50:00.000;1.09193;1.09205;1.09173;1.09183;1054000000
18.01.2016 01:00:00.000;1.09183;1.09192;1.09157;1.09179;2184849983
18.01.2016 01:10:00.000;1.09178;1.09223;1.09173;1.0922;1197050000
18.01.2016 01:20:00.000;1.0922;1.09233;1.09205;1.09222;485350000.4
18.01.2016 01:30:00.000;1.09221;1.09237;1.0919;1.09209;906630012.5
18.01.2016 01:40:00.000;1.09209;1.0923;1.09156;1.09172;850700000.8
18.01.2016 01:50:00.000;1.09172;1.09185;1.09106;1.09123;1600500000
18.01.2016 02:00:00.000;1.09123;1.09125;1.09042;1.09042;1496649994
18.01.2016 02:10:00.000;1.09042;1.09061;1.08938;1.08973;2437020004
18.01.2016 02:20:00.000;1.08973;1.09063;1.08971;1.09058;2141289993
18.01.2016 02:30:00.000;1.09058;1.09086;1.09033;1.09066;1697639999
18.01.2016 02:40:00.000;1.09063;1.09063;1.08962;1.08995;1961809982
18.01.2016 02:50:00.000;1.08995;1.09017;1.08965;1.08984;1495359993
18.01.2016 03:00:00.000;1.08985;1.09024;1.08979;1.0902;1200069992
18.01.2016 03:10:00.000;1.0902;1.0903;1.08995;1.09021;1441080002
18.01.2016 03:20:00.000;1.09021;1.09044;1.09017;1.09042;1245439980
18.01.2016 03:30:00.000;1.09043;1.09088;1.09034;1.09069;1112049999
18.01.2016 03:40:00.000;1.09069;1.09078;1.09008;1.0901;1214929985
18.01.2016 03:50:00.000;1.0901;1.0902;1.08947;1.08948;1157669998
18.01.2016 04:00:00.000;1.08948;1.0896;1.08923;1.08939;1659200012
18.01.2016 04:10:00.000;1.0894;1.0899;1.08936;1.08987;1535959999
18.01.2016 04:20:00.000;1.08987;1.08989;1.08931;1.08948;1201679996
18.01.2016 04:30:00.000;1.08947;1.08947;1.08896;1.08905;1268899994
18.01.2016 04:40:00.000;1.08905;1.08925;1.08877;1.08906;1500619987
18.01.2016 04:50:00.000;1.08905;1.08951;1.08905;1.08941;1122780006
18.01.2016 05:00:00.000;1.08939;1.08951;1.08935;1.08942;899640010.8
18.01.2016 05:10:00.000;1.08942;1.08948;1.08891;1.08891;1044639999
18.01.2016 05:20:00.000;1.08891;1.08931;1.0887;1.08927;1108230003
