1;-26488.4;528
2;-2028.3;731
3;-1794.78;731
4;-3337.24;731
5;-255.76;731
6;-25.96;731
7;231.14;731
8;-121.1;731
9;-2464.8;731
10;143.42;731
11;-696.4;731
12;-95.46;731
13;-1281.4;731
14;188.48;731
15;-1502.62;731
16;551.74;731
17;606.42;731
18;620.04;731
19;-2507.46;731
20;547.74;731
21;576.98;731
22;-2872.74;731
23;-1615.18;731
24;-3952.36;731
25;537.66;731
26;57.7;731
27;488.02;731
28;137.22;731
29;500.68;731
30;-1529.42;731
31;283.62;731
32;-2536.04;731
33;286.78;2902
34;-673.58;2902
35;-4149.9;2902
36;-4927.64;2902
37;-7599.26;2902
38;-472.84;2902
39;-3206.32;2902
40;1294.78;2902
41;-2184.08;2902
42;-4885.54;2902
43;-8034.38;2902
44;-3818.34;2902
45;-7693.36;2902
46;-4489.02;2902
47;-3878.48;2902
48;-2343.92;2902
49;-293.12;2902
50;-1870;2902
51;-4236.38;2902
52;-1402.28;2902
53;-2088.24;2902
54;63.9;2902
55;-10020.5;2902
56;-6149.36;2902
57;2596.52;2902
58;-10004.2;2902
59;-33.36;2902
60;-3755.72;2902
61;-1454.94;2902
62;-7454.88;2902
63;-6130.4;2902
64;-3189.28;2902
65;-5938.66;2902
66;-1454.94;2902
67;-5299.7;2902
68;-4228.02;2902
69;-8076.74;2902
70;-9619;2902
71;-10530.7;2902
72;-3927;2902
73;2229.02;2902
74;-1874.42;2902
75;-5503.04;2902
76;-3403.84;2902
77;-3688.14;2902
78;-3390.12;2902
79;-1731.4;2902
80;-1548.24;2902
81;-203.46;2902
82;-5705.92;2902
83;-8768.14;2902
84;-2432.7;2902
85;-3861.62;2902
86;-5663.14;2902
87;-3327.12;2902
88;-3721.48;2902
89;-7555.08;2902
90;-1576.62;2902
91;-3565.22;2902
92;-7820.82;2902
93;-1885.92;3371
94;1882.46;3371
95;-6098.56;3371
96;-434.94;3371
97;-3725.14;3371
98;1257.46;3371
99;1889.1;3371
100;490.56;3371
101;-760.52;3371
102;2502.86;3371
103;-131.32;3371
104;2887.86;3371
105;1359.9;3371
106;-351.64;3371
107;1018.92;3371
108;2156.96;3371
109;-1532.22;3371
110;-3028.94;3371
111;-2775.48;3371
112;927.18;3371
113;-286.18;3371
114;-203;3371
115;1904.78;3371
116;455.5;3371
117;43;3371
118;-868.96;3371
119;-666.02;3371
120;-666.62;3371
121;-9071.14;3371
122;-577.08;3371
123;-654.84;3371
124;-1597.24;3371
125;-5967.54;3371
126;-1841.48;3371
127;-61.68;3371
128;-3564.62;3371
129;1624.92;3371
130;1756.46;3371
131;-1319.4;3371
132;219.54;3371
133;-4854.9;3371
134;1399.76;3371
135;-2542.5;3371
136;-112.06;3371
137;-4269.98;3371
138;890.96;3371
139;-4163.58;3371
140;-546.88;3371
141;-374.9;3371
142;932.16;3371
143;-43.44;3371
144;-1427.96;3371
145;-2002.9;3371
146;-844.98;3371
147;-4412.72;3371
148;-4372.42;3371
149;-985.74;3371
150;230.76;3371
151;-337.76;3371
152;-1685.3;3573
153;1182.2;3573
154;-290.56;3573
155;39.64;3573
156;86.48;3573
157;3343.58;3573
158;1592.48;3573
159;754.9;3573
160;-118.32;3573
161;1465.54;3573
162;1979.8;3573
163;2452.5;3573
164;391.06;3573
165;2866.46;3573
166;2642.68;3573
167;722.76;3573
168;1524.2;3573
169;2629.46;3573
170;1715.82;3573
171;2720.9;3573
172;-183.9;3573
173;1606.86;3573
174;2246.36;3573
175;1023.16;3573
176;928.76;3573
177;365.32;3573
178;1745.36;3573
179;3493.08;3603
180;1780.02;3603
181;2702.26;3603
182;2671.06;3603
183;2533.48;3603
184;2196.22;3603
185;2639.5;3603
186;2262.04;3603
187;2965.8;3603
188;678.9;3603
189;2697.54;3603
190;1057.68;3603
191;2759.66;3603
192;2932.04;3603
193;2106.86;3603
194;2244.04;3603
195;2376.92;3603
196;2672.88;3603
197;2070.46;3603
198;2814.3;3603
199;2442.14;3603
200;2466.2;3603
1;-30967.6;2902
2;-1825.9;2902
3;755.54;2902
4;-4591.9;3573
5;-90.5;3573
6;-1247.3;3573
7;1185.7;3573
8;1689.26;3573
9;201.68;3573
10;400.1;3573
11;-1217.68;3573
12;-983.26;3573
13;1862.88;3573
14;-349.2;3573
15;2286.62;3573
16;-2591.76;3573
17;1298.42;3573
18;1483.64;3573
19;381.44;3573
20;1710.08;3573
21;1294.88;3573
22;84.84;3573
23;1991.76;3573
24;658.26;3573
25;2718.88;3573
26;1622.5;3573
27;564.88;3573
28;-1717.4;3573
29;2201.14;3573
30;2220.52;3573
