1;-26 450;187 905
2;42 504,1;187 905
3;93 771,4;187 905
4;159 045;187 905
5;183 014;187 905
6;186 210;187 905
7;187 758;187 905
8;187 905;187 905
9;187 905;187 905
10;187 905;187 905
11;187 905;187 905
12;187 905;187 905
13;187 905;187 905
14;187 905;187 905
15;187 905;187 905
16;187 905;187 905
17;187 905;187 905
18;187 905;187 905
19;187 905;187 905
20;187 905;187 905
21;187 905;187 905
22;187 905;187 905
23;187 905;187 905
24;187 905;187 905
25;187 905;187 905
26;187 905;187 905
27;187 905;187 905
28;187 905;187 905
29;187 905;187 905
30;187 905;187 905
31;187 905;187 905
32;187 905;187 905
33;187 905;187 905
34;187 905;187 905
35;187 905;187 905
36;187 905;187 905
37;187 905;187 905
38;187 905;187 905
39;187 905;187 905
40;187 905;187 905
41;187 905;187 905
42;187 905;187 905
43;187 905;187 905
44;187 905;187 905
45;187 905;187 905
46;187 905;187 905
47;187 905;187 905
48;187 905;187 905
49;187 905;187 905
50;187 905;187 905
51;186 025;187 905
52;187 905;187 905
53;187 905;187 905
54;187 905;187 905
55;187 905;187 905
56;187 905;187 905
57;187 905;187 905
58;187 905;187 905
59;187 905;187 905
60;187 905;187 905
61;187 905;187 905
62;187 905;187 905
63;187 905;187 905
64;187 905;187 905
65;186 244;187 905
66;187 905;187 905
67;187 905;187 905
68;187 905;187 905
69;187 905;187 905
70;187 905;187 905
71;187 905;187 905
72;187 905;187 905
73;187 905;187 905
74;187 905;187 905
75;187 905;187 905
76;187 905;187 905
77;187 905;187 905
78;187 905;187 905
79;187 905;187 905
80;187 905;187 905
81;187 905;187 905
82;187 905;187 905
83;187 905;187 905
84;187 905;187 905
85;187 905;187 905
86;187 905;187 905
87;187 905;187 905
88;187 905;187 905
89;187 905;187 905
90;187 905;187 905
91;187 905;187 905
92;187 905;187 905
93;187 905;187 905
94;187 905;187 905
95;187 905;187 905
96;187 905;187 905
97;187 905;187 905
98;187 905;187 905
99;187 905;187 905
100;187 905;187 905
