1;-8 567,5;199 635
2;48 192,5;199 635
3;98 328,7;199 635
4;155 077;199 635
5;186 711;199 635
6;196 536;199 635
7;199 343;199 635
8;199 617;199 635
9;199 635;199 635
10;199 635;199 635
11;199 635;199 635
12;199 635;199 635
13;199 635;199 635
14;199 635;199 635
15;199 635;199 635
16;199 635;199 635
17;195 582;199 635
18;199 635;199 635
19;199 635;199 635
20;199 635;199 635
21;199 635;199 635
22;199 635;199 635
23;199 635;199 635
24;199 635;199 635
25;199 635;199 635
26;199 635;199 635
27;199 635;199 635
28;199 635;199 635
29;199 635;199 635
30;199 635;199 635
31;199 635;199 635
32;199 635;199 635
33;199 635;199 635
34;199 635;199 635
35;199 635;199 635
36;199 635;199 635
37;199 635;199 635
38;199 635;199 635
39;199 635;199 635
40;199 635;199 635
41;199 635;199 635
42;199 635;199 635
43;199 635;199 635
44;199 635;199 635
45;199 635;199 635
46;199 635;199 635
47;199 635;199 635
48;199 635;199 635
49;199 635;199 635
50;199 635;199 635
51;199 635;199 635
52;199 635;199 635
53;199 635;199 635
54;199 635;199 635
55;199 635;199 635
56;199 635;199 635
57;199 635;199 635
58;199 635;199 635
59;199 635;199 635
60;199 635;199 635
61;199 635;199 635
62;199 635;199 635
63;199 635;199 635
64;199 635;199 635
65;199 635;199 635
66;199 635;199 635
67;199 635;199 635
68;199 635;199 635
69;199 635;199 635
70;199 635;199 635
71;199 635;199 635
72;199 635;199 635
73;195 582;199 635
74;199 635;199 635
75;199 635;199 635
76;199 635;199 635
77;199 635;199 635
78;199 635;199 635
79;199 635;199 635
80;199 635;199 635
81;199 635;199 635
82;199 635;199 635
83;199 635;199 635
84;199 635;199 635
85;199 635;199 635
86;199 635;199 635
87;199 635;199 635
88;199 635;199 635
89;199 635;199 635
90;199 635;199 635
91;199 635;199 635
92;199 635;199 635
93;199 635;199 635
94;199 635;199 635
95;199 635;199 635
96;199 635;199 635
97;197 640;199 635
98;199 635;199 635
99;199 635;199 635
100;199 635;199 635
1;-30 244,5;201 177
2;13 718,5;192 515
3;39 199,6;192 515
4;75 967,1;192 515
5;129 308;192 515
6;174 944;192 515
7;190 946;192 515
8;192 515;192 515
9;192 515;192 515
10;188 470;192 515
11;192 515;192 515
12;192 515;192 515
13;192 515;192 515
14;192 515;192 515
15;192 515;192 515
16;192 515;192 515
17;190 605;192 515
18;192 515;192 515
19;192 515;192 515
20;192 515;192 515
21;192 515;192 515
22;192 515;192 515
23;192 515;192 515
24;192 515;192 515
25;188 470;192 515
26;192 515;192 515
27;192 515;192 515
28;192 515;192 515
29;192 515;192 515
30;192 515;192 515
31;192 515;192 515
32;192 515;192 515
33;192 515;192 515
34;192 515;192 515
35;192 515;192 515
36;192 515;192 515
37;192 515;192 515
38;192 515;192 515
39;192 515;192 515
40;192 515;192 515
41;192 515;192 515
42;192 515;192 515
43;192 515;192 515
44;192 515;192 515
45;192 515;192 515
46;192 515;192 515
47;192 515;192 515
48;192 515;192 515
49;192 515;192 515
50;192 515;192 515
51;192 515;192 515
52;192 515;192 515
53;192 515;192 515
54;192 515;192 515
55;192 515;192 515
56;192 515;192 515
57;192 515;192 515
58;192 515;192 515
59;192 515;192 515
60;188 470;192 515
61;192 515;192 515
62;192 515;192 515
63;192 515;192 515
64;192 515;192 515
65;192 515;192 515
66;192 515;192 515
67;192 515;192 515
68;192 515;192 515
69;192 515;192 515
70;192 515;192 515
71;192 515;192 515
72;192 515;192 515
73;192 515;192 515
74;192 515;192 515
75;192 515;192 515
76;192 515;192 515
77;192 515;192 515
78;192 515;192 515
79;192 515;192 515
80;192 515;192 515
81;192 515;192 515
82;192 515;192 515
83;192 515;192 515
84;192 515;192 515
85;192 515;192 515
86;192 515;192 515
87;192 515;192 515
88;192 515;192 515
89;192 515;192 515
90;192 515;192 515
91;192 515;192 515
92;192 515;192 515
93;192 515;192 515
94;192 515;192 515
95;192 515;192 515
96;192 515;192 515
97;192 515;192 515
98;192 515;192 515
99;192 515;192 515
100;192 515;192 515
